symbol,timestamp,open,high,low,close,volume,trade_count,vwap,rsi,label
AVGO,2024-05-07 04:00:00+00:00,1316.44,1318.99,1296.755,1303.11,1241283.0,58876.0,1305.386788,51.38580985279461,0
AVGO,2024-05-08 04:00:00+00:00,1293.5,1337.905,1288.49,1325.37,1391764.0,69339.0,1321.388727,54.26688750631207,1
AVGO,2024-05-09 04:00:00+00:00,1317.83,1321.61,1302.0,1305.67,1216955.0,60903.0,1307.356168,51.36560470591112,0
AVGO,2024-05-10 04:00:00+00:00,1315.31,1344.0,1315.31,1332.8,1629953.0,73152.0,1332.927882,54.938566746354496,0
AVGO,2024-05-13 04:00:00+00:00,1348.0,1358.39,1330.11,1337.51,1850703.0,78386.0,1342.601785,55.54911652170124,0
AVGO,2024-05-14 04:00:00+00:00,1332.34,1381.99,1325.8,1380.03,1942029.0,83017.0,1367.471953,60.72294496521051,0
AVGO,2024-05-15 04:00:00+00:00,1380.0,1438.95,1369.975,1436.17,3275738.0,119383.0,1421.515427,66.30022514383472,2
AVGO,2024-05-16 04:00:00+00:00,1426.0,1445.4,1405.06,1412.13,2839503.0,94858.0,1422.63097,62.22549683818261,1
AVGO,2024-05-17 04:00:00+00:00,1412.42,1419.53,1381.78,1395.29,1817367.0,71245.0,1398.72734,59.4683381510273,1
AVGO,2024-05-20 04:00:00+00:00,1396.0,1416.94,1393.16,1414.03,2716995.0,76522.0,1410.079067,61.51209776537676,2
AVGO,2024-05-21 04:00:00+00:00,1398.68,1409.39,1393.46,1399.2,1533251.0,66675.0,1400.473102,58.97767367322306,1
AVGO,2024-05-22 04:00:00+00:00,1396.01,1405.0,1384.22,1392.24,2100212.0,73430.0,1393.745405,57.7745559123601,0
AVGO,2024-05-23 04:00:00+00:00,1428.43,1429.0,1378.0,1393.29,3103899.0,105910.0,1400.288594,57.91403930046996,1
AVGO,2024-05-24 04:00:00+00:00,1399.79,1413.5844,1392.0242,1407.84,1672996.0,67535.0,1406.705302,59.891218826851215,2
AVGO,2024-05-28 04:00:00+00:00,1410.0,1417.1813,1392.54,1412.45,2291886.0,91650.0,1406.953735,60.52401586910608,2
AVGO,2024-05-29 04:00:00+00:00,1399.1,1399.1,1383.0,1390.67,2686055.0,88090.0,1390.642135,56.02662081076164,2
AVGO,2024-05-30 04:00:00+00:00,1379.0,1382.78,1355.6399,1364.08,2172828.0,90584.0,1366.371263,51.04018024920071,2
AVGO,2024-05-31 04:00:00+00:00,1361.36,1362.55,1307.26,1328.55,7309132.0,124536.0,1327.507568,45.245456399321846,0
AVGO,2024-06-03 04:00:00+00:00,1352.7,1353.0,1302.53,1321.9,2627847.0,99274.0,1322.500627,44.2332239390984,0
AVGO,2024-06-04 04:00:00+00:00,1320.4,1331.99,1307.01,1330.82,2304814.0,80971.0,1320.19958,45.97902828821921,0
AVGO,2024-06-05 04:00:00+00:00,1346.0,1414.35,1340.54,1413.09,3294656.0,115694.0,1397.333573,58.79229321809259,0
AVGO,2024-06-06 04:00:00+00:00,1421.87,1422.6899,1388.2401,1401.27,2017181.0,84113.0,1401.968099,56.71103645962152,0
AVGO,2024-06-07 04:00:00+00:00,1407.775,1425.0,1397.02,1406.64,1785903.0,78022.0,1411.690676,57.44803457573138,0
AVGO,2024-06-10 04:00:00+00:00,1409.8,1449.0499,1409.125,1440.47,3108171.0,116312.0,1435.579502,61.8540864473916,0
AVGO,2024-06-11 04:00:00+00:00,1438.2,1465.01,1416.23,1461.03,3484432.0,114293.0,1449.973759,64.2751500073137,0
AVGO,2024-06-12 04:00:00+00:00,1500.0,1505.8,1476.4,1495.51,5669737.0,217489.0,1491.003373,67.94905438313077,0
AVGO,2024-06-13 04:00:00+00:00,1710.0,1735.85,1652.52,1678.99,8906065.0,369252.0,1691.9129,79.83376163259342,0
AVGO,2024-06-14 04:00:00+00:00,1686.86,1747.24,1682.1,1735.04,6970471.0,260413.0,1721.619706,82.02634273191633,1
AVGO,2024-06-17 04:00:00+00:00,1800.0,1843.0,1778.58,1828.87,8752762.0,345770.0,1816.37994,84.97200297341088,2
AVGO,2024-06-18 04:00:00+00:00,1839.59,1851.62,1785.01,1802.52,8679674.0,355894.0,1812.506766,80.95930427651254,2
AVGO,2024-06-20 04:00:00+00:00,1803.46,1804.75,1722.2201,1734.56,6815662.0,316098.0,1752.856962,71.57161041435984,2
AVGO,2024-06-21 04:00:00+00:00,1695.66,1713.999,1651.42,1658.63,9999861.0,251843.0,1676.377244,62.80855308477423,2
AVGO,2024-06-24 04:00:00+00:00,1642.05,1661.0,1590.66,1592.21,5857538.0,243281.0,1616.672142,56.31330109095679,1
AVGO,2024-06-25 04:00:00+00:00,1600.13,1606.04,1564.0,1580.79,5681045.0,207096.0,1586.670182,55.255259463705805,0
AVGO,2024-06-26 04:00:00+00:00,1597.62,1618.18,1573.59,1592.0,4647875.0,154820.0,1595.4948,56.12665770841599,0
AVGO,2024-06-27 04:00:00+00:00,1592.0,1605.62,1571.0,1586.66,3164906.0,132525.0,1585.442733,55.57146106757378,0
AVGO,2024-06-28 04:00:00+00:00,1595.88,1639.23,1586.0,1605.53,6916933.0,164052.0,1606.743444,57.18324465293638,0
AVGO,2024-07-01 04:00:00+00:00,1608.2,1648.75,1593.5,1640.8,4762344.0,160555.0,1622.650163,60.097096321058864,0
AVGO,2024-07-02 04:00:00+00:00,1640.8,1659.1999,1622.0,1657.48,3253884.0,126111.0,1646.634305,61.4338019702268,0
AVGO,2024-07-03 04:00:00+00:00,1670.0,1729.22,1664.46,1729.22,3995382.0,214182.0,1707.116508,66.61399297550656,1
AVGO,2024-07-05 04:00:00+00:00,1755.56,1765.47,1696.0001,1703.31,4524048.0,222713.0,1715.571196,63.30665167203728,0
AVGO,2024-07-08 04:00:00+00:00,1705.0,1756.8999,1705.0,1745.86,3639846.0,171547.0,1734.923278,66.26852019684861,2
AVGO,2024-07-09 04:00:00+00:00,1756.56,1770.98,1705.56,1733.31,3791621.0,181543.0,1734.000701,64.61191175930983,2
AVGO,2024-07-10 04:00:00+00:00,1746.0,1766.4899,1726.3628,1744.69,4107420.0,154998.0,1746.651495,65.45520465192429,2
AVGO,2024-07-11 04:00:00+00:00,1764.66,1764.87,1668.5,1705.95,5111168.0,256774.0,1707.269931,60.19632363806296,2
AVGO,2024-07-12 04:00:00+00:00,1711.03,1725.91,1691.31,1700.67,3045300.0,148515.0,1710.052256,59.49472839564548,2
AVGO,2024-07-15 04:00:00+00:00,170.0,173.5099,169.26,171.42,22999201.0,309358.0,171.299762,12.83500965415142,2
AVGO,2024-07-16 04:00:00+00:00,172.4,172.81,166.4,169.375,22244943.0,316490.0,168.650495,12.82052963608082,2
AVGO,2024-07-17 04:00:00+00:00,162.31,162.84,155.61,155.98,43343355.0,561476.0,158.174906,12.719308664921698,0
AVGO,2024-07-18 04:00:00+00:00,158.89,161.51,153.9,160.52,37973498.0,442434.0,158.098377,12.97011054228237,0
AVGO,2024-07-19 04:00:00+00:00,161.84,163.95,157.12,157.35,26309545.0,301481.0,159.509373,12.942146046408126,2
AVGO,2024-07-22 04:00:00+00:00,160.23,162.99,157.9,161.06,28813334.0,308780.0,160.472971,13.178080860451956,2
AVGO,2024-07-23 04:00:00+00:00,160.395,165.33,159.9,163.77,21570177.0,257507.0,163.71273,13.36278160104429,2
AVGO,2024-07-24 04:00:00+00:00,160.355,161.405,151.1,151.34,37162620.0,379594.0,153.675649,13.223823832454144,1
AVGO,2024-07-25 04:00:00+00:00,151.26,153.55,145.52,149.26,30872127.0,378307.0,150.034106,13.199089123068532,2
AVGO,2024-07-26 04:00:00+00:00,153.5,153.58,149.9202,151.63,20839871.0,251410.0,151.548376,13.397857863725648,0
AVGO,2024-07-29 04:00:00+00:00,152.02,155.0,149.15,150.22,16625762.0,204668.0,151.158838,13.378229779878822,2
AVGO,2024-07-30 04:00:00+00:00,153.28,153.47,143.35,143.52,31102341.0,337305.0,145.804751,13.278680565869095,1
AVGO,2024-07-31 04:00:00+00:00,151.47,161.33,151.0,160.68,45827511.0,486980.0,157.989294,15.022770660399033,2
AVGO,2024-08-01 04:00:00+00:00,157.5,158.91,146.17,147.02,40319955.0,455528.0,149.758511,14.768153692941056,2
AVGO,2024-08-02 04:00:00+00:00,141.925,145.35,139.6,143.82,33745843.0,425815.0,142.773847,14.705276310255384,2
AVGO,2024-08-05 04:00:00+00:00,129.61,145.42,128.5,142.08,41309257.0,474195.0,140.020142,14.668704709372292,0
AVGO,2024-08-06 04:00:00+00:00,141.73,148.91,140.25,143.92,24751290.0,309871.0,145.026198,14.909697531681218,0
AVGO,2024-08-07 04:00:00+00:00,148.25,150.1,135.83,136.27,29749755.0,324753.0,140.785017,14.72351642375402,0
AVGO,2024-08-08 04:00:00+00:00,141.2,146.27,138.4,145.74,27583199.0,265142.0,144.302641,16.1198816942416,0
AVGO,2024-08-09 04:00:00+00:00,144.2,149.55,144.11,148.26,18438655.0,209625.0,147.816608,16.51165141852222,0
AVGO,2024-08-12 04:00:00+00:00,148.08,151.13,146.37,148.62,17778473.0,196430.0,148.577256,16.57159910114264,0
AVGO,2024-08-13 04:00:00+00:00,151.55,156.38,149.81,156.16,22053604.0,254532.0,154.60712,17.901246898117876,0
AVGO,2024-08-14 04:00:00+00:00,158.02,160.25,154.72,157.69,20184199.0,241808.0,157.520551,18.186187343785026,0
AVGO,2024-08-15 04:00:00+00:00,161.2,166.67,160.3351,166.13,27944968.0,299670.0,165.155025,19.838972905601864,1
AVGO,2024-08-16 04:00:00+00:00,164.47,166.09,162.68,165.72,19296868.0,206495.0,164.964919,19.81802809624827,1
AVGO,2024-08-19 04:00:00+00:00,164.86,167.83,160.42,167.71,20441691.0,230923.0,165.095126,20.258073867672,2
AVGO,2024-08-20 04:00:00+00:00,167.05,168.3699,164.15,165.95,19417494.0,190042.0,166.05842,20.152732407852756,1
AVGO,2024-08-21 04:00:00+00:00,165.12,166.47,162.88,165.78,16097693.0,199708.0,164.980572,20.141837559033974,2
AVGO,2024-08-22 04:00:00+00:00,170.84,172.42,161.49,162.34,30044532.0,317690.0,165.5468,19.90730990903107,1
AVGO,2024-08-23 04:00:00+00:00,165.025,168.28,163.46,166.36,18848022.0,219697.0,165.871127,21.064014061026228,2
AVGO,2024-08-26 04:00:00+00:00,164.96,165.7,158.66,159.62,18521153.0,234310.0,160.528546,20.528699113833994,2
AVGO,2024-08-27 04:00:00+00:00,157.6,162.03,155.83,161.39,16683106.0,204056.0,159.834104,21.095807885537013,1
AVGO,2024-08-28 04:00:00+00:00,160.08,162.28,156.25,158.18,18063622.0,216286.0,158.38992,20.80583483422293,2
AVGO,2024-08-29 04:00:00+00:00,158.49,163.2,155.41,156.93,23519286.0,271909.0,158.600499,20.68658987071313,2
AVGO,2024-08-30 04:00:00+00:00,161.12,163.24,158.71,162.82,25158510.0,237793.0,161.866201,22.92810112012596,2
AVGO,2024-09-03 04:00:00+00:00,160.38,160.74,151.38,152.79,37179061.0,395834.0,153.899132,21.79833649096237,2
AVGO,2024-09-04 04:00:00+00:00,150.3,157.79,149.15,154.12,20324062.0,281756.0,153.918303,22.34475583562363,2
AVGO,2024-09-05 04:00:00+00:00,150.565,156.36,150.11,152.82,31548537.0,392042.0,153.497784,22.181608679194923,2
AVGO,2024-09-06 04:00:00+00:00,143.25,143.5,136.6,136.995,76634630.0,811916.0,138.489693,20.243921810191537,0
AVGO,2024-09-09 04:00:00+00:00,139.11,141.585,134.9,140.82,39516691.0,414009.0,138.71786,22.017139769039545,0
AVGO,2024-09-10 04:00:00+00:00,141.22,149.86,141.04,148.21,36067473.0,361348.0,146.718362,25.46505020707218,0
AVGO,2024-09-11 04:00:00+00:00,148.39,158.87,145.04,158.27,39700766.0,392906.0,154.222969,30.00216384315482,0
AVGO,2024-09-12 04:00:00+00:00,158.1,166.32,156.83,164.56,43581917.0,449598.0,163.730414,32.75826987040857,2
AVGO,2024-09-13 04:00:00+00:00,166.735,168.08,164.0401,167.69,29850048.0,249201.0,166.622843,34.14777493871435,2
AVGO,2024-09-16 04:00:00+00:00,165.19,165.5,160.41,164.02,26126934.0,235782.0,163.231444,33.27940804307772,0
AVGO,2024-09-17 04:00:00+00:00,165.49,166.02,160.7,162.47,19844343.0,207466.0,162.617024,32.89889246318633,0
AVGO,2024-09-18 04:00:00+00:00,163.77,167.47,161.36,161.67,26557560.0,238703.0,163.052773,32.69112873080908,0
AVGO,2024-09-19 04:00:00+00:00,167.68,170.0,165.66,167.42,32453057.0,283826.0,168.086632,35.827999175374885,0
AVGO,2024-09-20 04:00:00+00:00,167.18,172.02,166.47,171.1,91758507.0,290856.0,170.414382,37.82511798370572,0
AVGO,2024-09-23 04:00:00+00:00,172.0,173.32,168.3501,172.94,29431112.0,228236.0,171.775615,38.84985053471085,0
AVGO,2024-09-24 04:00:00+00:00,172.81,175.99,171.68,174.84,34223405.0,237650.0,174.409486,39.95044124806712,2
AVGO,2024-09-25 04:00:00+00:00,174.65,177.14,173.76,175.52,16613795.0,183518.0,175.279472,40.36413204602707,2
AVGO,2024-09-26 04:00:00+00:00,178.5,180.25,175.0,178.09,24339996.0,270091.0,178.062052,41.99070126505461,2
AVGO,2024-09-27 04:00:00+00:00,178.17,178.47,171.76,172.69,20580905.0,232466.0,173.331197,39.54977668606171,2
AVGO,2024-09-30 04:00:00+00:00,171.87,172.92,169.6302,172.5,16900033.0,197997.0,171.790276,39.462853778352006,1
AVGO,2024-10-01 04:00:00+00:00,172.16,172.25,165.8,167.47,23770416.0,261223.0,167.669417,37.13592281787386,0
AVGO,2024-10-02 04:00:00+00:00,167.55,172.84,167.0201,170.66,14317834.0,196119.0,171.047779,39.56957247266021,0
AVGO,2024-10-03 04:00:00+00:00,169.62,174.94,169.19,171.89,13072281.0,177025.0,171.909979,40.52563097524272,0
AVGO,2024-10-04 04:00:00+00:00,176.3,176.8998,172.6,176.64,17941387.0,222936.0,175.700541,44.1972497879984,0
AVGO,2024-10-07 04:00:00+00:00,174.82,178.31,173.86,175.08,15588333.0,192877.0,176.092653,43.2528451830079,0
AVGO,2024-10-08 04:00:00+00:00,175.42,181.6,174.89,180.73,20774189.0,252999.0,179.628793,47.61849925601404,1
AVGO,2024-10-09 04:00:00+00:00,179.24,186.42,176.42,185.95,25504058.0,316045.0,183.693006,51.34291420413725,2
AVGO,2024-10-10 04:00:00+00:00,183.56,186.31,182.53,185.69,16317969.0,225533.0,184.927014,51.147842189604496,2
AVGO,2024-10-11 04:00:00+00:00,181.14,182.59,177.4,181.48,23070023.0,297081.0,180.479208,47.96968926820459,2
AVGO,2024-10-14 04:00:00+00:00,183.3,184.9516,180.13,182.31,17195824.0,242221.0,182.210532,48.64716320646956,1
AVGO,2024-10-15 04:00:00+00:00,180.79,181.7,173.3652,175.98,27657529.0,346165.0,176.229271,43.94736398349614,0
AVGO,2024-10-16 04:00:00+00:00,178.51,179.25,175.33,176.82,15285054.0,191704.0,177.001371,44.71071279802463,0
AVGO,2024-10-17 04:00:00+00:00,181.37,185.51,180.69,181.53,25232427.0,303860.0,182.917276,48.91190908305241,2
AVGO,2024-10-18 04:00:00+00:00,182.32,182.71,178.68,179.89,17835247.0,198410.0,180.479959,47.55686682121497,2
AVGO,2024-10-21 04:00:00+00:00,179.38,181.7199,178.25,179.99,13695149.0,170510.0,179.733307,47.65209782100728,2
AVGO,2024-10-22 04:00:00+00:00,178.66,180.69,177.41,179.38,12062648.0,167452.0,179.231012,47.0903567059404,2
AVGO,2024-10-23 04:00:00+00:00,177.585,178.98,172.57,173.51,19513713.0,227774.0,174.548025,41.963840184147486,1
AVGO,2024-10-24 04:00:00+00:00,174.26,174.3,169.5,171.35,20485174.0,261603.0,171.337981,40.22834703972381,0
AVGO,2024-10-25 04:00:00+00:00,174.19,176.796,172.72,173.0,19977679.0,212313.0,174.250807,42.19500100666229,0
AVGO,2024-10-28 04:00:00+00:00,173.0,173.9728,171.345,172.02,13195829.0,201201.0,172.336615,41.32528912790275,2
AVGO,2024-10-29 04:00:00+00:00,172.435,180.23,171.2101,179.24,23702344.0,280749.0,177.561901,49.57201927536703,2
AVGO,2024-10-30 04:00:00+00:00,177.47,179.19,175.62,176.64,17911488.0,214401.0,177.086722,47.00966701595671,2
AVGO,2024-10-31 04:00:00+00:00,174.45,174.45,167.38,169.77,26086587.0,316568.0,169.391645,40.981828268843046,0
AVGO,2024-11-01 04:00:00+00:00,168.26,171.3255,167.5,168.92,17847038.0,219486.0,169.366534,40.29340538836419,0
AVGO,2024-11-04 05:00:00+00:00,169.28,172.45,168.42,168.55,13621310.0,170131.0,169.707706,39.97858786464838,0
AVGO,2024-11-05 05:00:00+00:00,170.05,174.4,170.05,173.9,13441752.0,160099.0,173.334943,46.4889499039744,0
AVGO,2024-11-06 05:00:00+00:00,179.63,180.21,175.96,179.55,24300758.0,279919.0,178.808591,52.36522836887272,1
AVGO,2024-11-07 05:00:00+00:00,181.9853,184.8722,181.79,183.81,18970581.0,237301.0,183.70716,56.26495617422594,2
AVGO,2024-11-08 05:00:00+00:00,182.99,185.05,181.83,183.64,13497198.0,185191.0,183.68488,56.0676926004821,2
AVGO,2024-11-11 05:00:00+00:00,183.4,183.63,176.8201,178.91,17036660.0,208198.0,178.84905,50.73758910771591,2
AVGO,2024-11-12 05:00:00+00:00,178.9,179.56,173.2,176.22,15861981.0,233389.0,175.955828,47.9460020249509,2
AVGO,2024-11-13 05:00:00+00:00,174.705,175.5926,172.6,173.58,17472513.0,207161.0,173.826948,45.31111251341575,2
AVGO,2024-11-14 05:00:00+00:00,174.77,175.57,169.87,170.38,20638855.0,223783.0,171.465512,42.27821726706339,1
AVGO,2024-11-15 05:00:00+00:00,168.47,169.135,163.43,164.84,20826679.0,263574.0,165.546189,37.58748714031107,1
AVGO,2024-11-18 05:00:00+00:00,165.66,166.3463,162.22,165.67,17874679.0,196647.0,165.312142,38.68508418333584,1
BRK.B,2023-12-08 05:00:00+00:00,353.0,353.67,351.02,353.08,3289270.0,60584.0,352.734341,21.70156430355155,0
BRK.B,2023-12-11 05:00:00+00:00,355.0,357.49,354.21,357.06,3111595.0,70732.0,356.616239,44.31591563798688,1
BRK.B,2023-12-12 05:00:00+00:00,357.9,360.405,356.76,360.02,3193023.0,67875.0,359.486503,54.77713765399641,1
BRK.B,2023-12-13 05:00:00+00:00,360.19,362.15,359.0433,362.03,3161868.0,65621.0,361.371962,60.23962935666257,1
BRK.B,2023-12-14 05:00:00+00:00,364.05,364.05,356.38,358.12,5516384.0,114779.0,358.6241,48.0745855915202,0
BRK.B,2023-12-15 05:00:00+00:00,357.63,358.0,354.2,356.5,8579201.0,98166.0,355.7336,44.1008305346041,1
BRK.B,2023-12-18 05:00:00+00:00,357.42,361.14,357.0,359.65,4527792.0,76800.0,359.672188,52.3486796229906,1
BRK.B,2023-12-19 05:00:00+00:00,360.15,362.55,359.09,361.8,3085367.0,66538.0,361.352104,57.01103069878856,2
BRK.B,2023-12-20 05:00:00+00:00,361.52,361.66,355.12,355.35,3930397.0,77471.0,357.509581,43.31788531878745,1
BRK.B,2023-12-21 05:00:00+00:00,356.02,357.2,353.63,356.14,2852723.0,66277.0,355.572679,45.058477687366825,1
BRK.B,2023-12-22 05:00:00+00:00,356.5,358.26,355.4063,356.47,2333775.0,56612.0,356.602648,45.807103719143335,1
BRK.B,2023-12-26 05:00:00+00:00,356.9,357.77,356.08,356.83,1965105.0,45801.0,356.816404,46.66095593215924,1
BRK.B,2023-12-27 05:00:00+00:00,355.93,357.08,355.5,356.95,2478787.0,53214.0,356.491318,46.96094096406616,0
BRK.B,2023-12-28 05:00:00+00:00,357.48,358.68,356.725,357.57,2742792.0,65903.0,357.730766,48.57033784676781,0
BRK.B,2023-12-29 05:00:00+00:00,357.56,357.86,355.31,356.66,3270014.0,69907.0,356.702115,46.34740103846021,0
BRK.B,2024-01-02 05:00:00+00:00,356.32,362.57,355.94,362.46,4740903.0,100105.0,360.850891,59.17293460909524,1
BRK.B,2024-01-03 05:00:00+00:00,362.08,367.85,361.071,366.75,4322822.0,96915.0,366.133409,65.70347068248134,1
BRK.B,2024-01-04 05:00:00+00:00,367.41,369.37,363.41,363.68,4144302.0,77775.0,365.304267,58.49290073548508,1
BRK.B,2024-01-05 05:00:00+00:00,364.83,366.3008,364.19,365.59,2965666.0,64282.0,365.328676,61.33585192618028,1
BRK.B,2024-01-08 05:00:00+00:00,366.01,368.3,364.2,368.18,3454065.0,69367.0,367.101961,64.85149633075496,2
BRK.B,2024-01-09 05:00:00+00:00,368.0,368.0,364.77,366.9,2999607.0,55680.0,366.459698,61.85794392546232,1
BRK.B,2024-01-10 05:00:00+00:00,366.26,368.83,365.75,367.92,2448737.0,58689.0,367.470691,63.31130657672623,2
BRK.B,2024-01-11 05:00:00+00:00,367.81,367.89,362.13,363.34,3579713.0,75790.0,363.689206,53.460861809063566,2
BRK.B,2024-01-12 05:00:00+00:00,366.51,366.85,362.5672,363.62,2623907.0,54082.0,363.88463,53.932755355282914,1
BRK.B,2024-01-16 05:00:00+00:00,362.94,363.6,359.89,361.1,3047780.0,70286.0,361.394941,49.1066863901281,0
BRK.B,2024-01-17 05:00:00+00:00,359.01,362.53,357.98,359.29,2551707.0,63879.0,360.146543,45.92777077870127,0
BRK.B,2024-01-18 05:00:00+00:00,359.25,362.64,358.3,362.38,3008442.0,72516.0,360.886683,51.67874194157199,0
BRK.B,2024-01-19 05:00:00+00:00,362.25,368.31,361.02,366.99,4092548.0,84804.0,365.294296,58.73085846631627,0
BRK.B,2024-01-22 05:00:00+00:00,368.05,369.27,366.53,368.06,3558313.0,69730.0,367.990571,60.18334964682487,0
BRK.B,2024-01-23 05:00:00+00:00,368.02,372.42,367.705,372.14,2900467.0,64772.0,371.094822,65.21126315289558,0
BRK.B,2024-01-24 05:00:00+00:00,372.53,377.79,372.03,376.59,4594038.0,83345.0,376.254067,69.7047380501804,0
BRK.B,2024-01-25 05:00:00+00:00,379.24,380.99,377.89,380.85,4059189.0,93887.0,379.802178,73.26482758491055,0
BRK.B,2024-01-26 05:00:00+00:00,381.05,385.73,380.0,385.4,3624361.0,76780.0,384.189617,76.44826034543502,1
BRK.B,2024-01-29 05:00:00+00:00,385.49,385.7,379.17,383.18,3799251.0,82965.0,382.282225,71.94682919576232,1
BRK.B,2024-01-30 05:00:00+00:00,383.24,387.64,380.08,387.15,3094226.0,68480.0,386.251228,74.80400364296247,1
BRK.B,2024-01-31 05:00:00+00:00,386.54,387.92,383.55,383.74,3857684.0,75850.0,384.871078,68.3633940693459,0
BRK.B,2024-02-01 05:00:00+00:00,384.0,386.55,381.475,386.44,2949959.0,77006.0,384.496562,70.52719670133109,0
BRK.B,2024-02-02 05:00:00+00:00,386.68,392.07,386.44,390.75,3808499.0,81873.0,390.245117,73.62796677176246,0
BRK.B,2024-02-05 05:00:00+00:00,389.95,393.37,389.285,390.76,3653265.0,73403.0,390.82408,73.63489759772389,0
BRK.B,2024-02-06 05:00:00+00:00,390.29,393.93,390.0,393.74,2573002.0,62235.0,392.783109,75.68561412464445,0
BRK.B,2024-02-07 05:00:00+00:00,394.6,399.15,394.36,397.66,3429024.0,75951.0,397.25822,78.09883899868595,1
BRK.B,2024-02-08 05:00:00+00:00,397.22,398.65,394.85,397.49,3359311.0,63967.0,397.017126,77.73849428886163,1
BRK.B,2024-02-09 05:00:00+00:00,397.31,398.36,395.82,398.36,2510146.0,65629.0,397.596626,78.2905431836106,1
BRK.B,2024-02-12 05:00:00+00:00,398.65,399.48,396.19,397.71,2820408.0,65109.0,397.881962,76.7589935758466,0
BRK.B,2024-02-13 05:00:00+00:00,397.18,399.705,392.1,394.8,3459672.0,83970.0,394.68667,70.14334328469586,0
BRK.B,2024-02-14 05:00:00+00:00,395.15,398.86,393.5477,398.68,2670953.0,66275.0,397.170755,73.43137344502988,0
BRK.B,2024-02-15 05:00:00+00:00,399.14,404.2699,398.3,403.45,3076698.0,77090.0,402.197622,76.81221772945227,0
BRK.B,2024-02-16 05:00:00+00:00,404.44,406.74,402.59,405.99,3533386.0,79675.0,405.127896,78.38920040027514,0
BRK.B,2024-02-20 05:00:00+00:00,406.47,411.11,406.06,407.15,3534163.0,88498.0,408.029394,79.08865359717709,0
BRK.B,2024-02-21 05:00:00+00:00,408.26,409.48,406.7,409.25,2720475.0,71330.0,408.346064,80.32985262323703,1
BRK.B,2024-02-22 05:00:00+00:00,411.3,416.26,411.0,415.16,3697494.0,93634.0,414.077007,83.32886037428474,2
BRK.B,2024-02-23 05:00:00+00:00,417.68,420.56,416.52,417.22,4025164.0,92078.0,417.994864,84.23132384385956,2
BRK.B,2024-02-26 05:00:00+00:00,422.0,430.0,408.8468,409.14,7446190.0,183278.0,415.274103,68.55535033854055,1
BRK.B,2024-02-27 05:00:00+00:00,409.21,409.9625,401.71,408.91,4610893.0,127356.0,405.923796,68.16645497820045,1
BRK.B,2024-02-28 05:00:00+00:00,408.5,414.665,407.7126,412.14,4069203.0,88456.0,412.377248,70.6817494108376,2
BRK.B,2024-02-29 05:00:00+00:00,413.1,413.79,408.38,409.4,4849104.0,92262.0,409.633168,65.92319748847608,2
BRK.B,2024-03-01 05:00:00+00:00,409.48,410.39,405.45,407.11,3284244.0,92404.0,407.230239,62.15680309515667,1
BRK.B,2024-03-04 05:00:00+00:00,405.0,405.95,401.43,403.39,4183800.0,109828.0,403.566715,56.50879018036815,1
BRK.B,2024-03-05 05:00:00+00:00,402.55,403.3279,398.78,400.74,4714395.0,106982.0,400.633968,52.82627443524046,1
BRK.B,2024-03-06 05:00:00+00:00,402.18,407.44,401.695,403.96,3842562.0,90037.0,404.554059,56.53294115864972,1
BRK.B,2024-03-07 05:00:00+00:00,406.11,406.4,399.5699,402.39,4187608.0,94811.0,402.126581,54.29290560447836,1
BRK.B,2024-03-08 05:00:00+00:00,401.08,403.36,400.01,403.15,3417859.0,79976.0,402.250417,55.21793611937652,0
BRK.B,2024-03-11 04:00:00+00:00,403.3,405.01,402.7406,404.76,2438383.0,68077.0,404.229981,57.19431786843624,1
BRK.B,2024-03-12 04:00:00+00:00,406.78,407.2,404.1,404.98,2620804.0,63694.0,405.398735,57.47052711791043,1
BRK.B,2024-03-13 04:00:00+00:00,405.3,409.0,404.15,408.13,3586358.0,71012.0,407.168121,61.31915002692073,1
BRK.B,2024-03-14 04:00:00+00:00,409.08,409.08,403.34,406.73,3739644.0,76413.0,406.247983,58.773497849301805,0
BRK.B,2024-03-15 04:00:00+00:00,404.27,408.46,402.5,408.13,7557843.0,86656.0,406.168021,60.537784254771786,0
BRK.B,2024-03-18 04:00:00+00:00,408.7,410.5999,406.0,408.41,3778561.0,80007.0,408.241606,60.898200224131024,0
BRK.B,2024-03-19 04:00:00+00:00,409.08,412.19,408.09,411.76,2804025.0,67430.0,411.066493,65.01513698297,1
BRK.B,2024-03-20 04:00:00+00:00,412.02,416.31,411.55,416.11,2935528.0,69720.0,414.672414,69.5050191769653,2
BRK.B,2024-03-21 04:00:00+00:00,416.7,417.825,413.51,413.78,3402874.0,80305.0,415.020906,64.71424187202251,1
BRK.B,2024-03-22 04:00:00+00:00,413.0,414.35,411.4,411.6,3000546.0,61659.0,412.471702,60.511678493782725,0
BRK.B,2024-03-25 04:00:00+00:00,410.67,411.065,408.9244,409.92,2808910.0,65008.0,409.873681,57.41715661767025,0
BRK.B,2024-03-26 04:00:00+00:00,410.0,412.66,408.6001,411.57,2937306.0,60304.0,411.57059,59.60225419489633,0
BRK.B,2024-03-27 04:00:00+00:00,413.65,417.21,413.4,416.93,2929158.0,69487.0,415.76668,65.75055665968414,1
BRK.B,2024-03-28 04:00:00+00:00,417.8,421.44,415.85,420.52,4378770.0,80868.0,419.294628,69.13845309127474,1
